run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
10,357.0,96.0,True,True,357,0.0,0.7310924369747899,1.0,0.0,0.0,True,False,False,747.0,96.0,0.0,inf,inf,96.0,0.0,inf,747.0,747.0,747.0,-390.0,-390.0,-390.0,,,,inf
11,327.0,118.0,True,True,327,0.0,0.6391437308868502,1.0,0.0,0.0,True,False,False,844.0,118.0,0.0,inf,inf,118.0,0.0,inf,844.0,844.0,844.0,-517.0,-517.0,-517.0,,,,inf
12,272.0,106.0,True,True,272,0.0,0.6102941176470589,1.0,0.0,0.0,True,False,False,610.0,106.0,0.0,610.0,inf,106.0,0.0,inf,610.0,610.0,633.0,-338.0,-338.0,-361.0,,,,633.0
13,459.0,110.0,True,True,459,0.0,0.7603485838779956,0.8061002178649237,0.0,0.0,True,False,False,inf,110.0,0.0,inf,inf,110.0,inf,inf,inf,inf,inf,,,,,,,inf
14,463.0,113.0,True,True,463,0.0,0.755939524838013,0.8531317494600432,0.0,0.0,True,False,False,inf,113.0,0.0,inf,inf,113.0,inf,inf,inf,inf,inf,,,,,,,inf
15,578.0,106.0,True,True,578,0.0,0.8166089965397924,1.0,0.0,0.0,True,False,False,662.0,106.0,0.0,662.0,inf,106.0,0.0,inf,668.0,668.0,668.0,-90.0,-90.0,-90.0,,,,668.0
16,518.0,123.0,True,True,518,0.0,0.7625482625482626,1.0,0.0,0.0,True,False,False,689.0,123.0,0.0,689.0,inf,123.0,0.0,inf,689.0,689.0,689.0,-171.0,-171.0,-171.0,,,,689.0
17,292.0,118.0,True,True,292,0.0,0.5958904109589042,1.0,0.0,0.0,True,False,False,756.0,118.0,0.0,762.0,inf,118.0,0.0,inf,756.0,756.0,756.0,-464.0,-464.0,-464.0,,,,inf
18,377.0,117.0,True,True,377,0.0,0.6896551724137931,0.8779840848806366,0.0,0.0,True,False,False,740.0,117.0,0.0,inf,inf,117.0,inf,inf,740.0,740.0,740.0,-363.0,-363.0,-363.0,,,,inf
19,327.0,108.0,True,True,327,0.0,0.6697247706422018,1.0,0.0,0.0,True,False,False,708.0,108.0,0.0,708.0,inf,108.0,0.0,inf,708.0,708.0,708.0,-381.0,-381.0,-381.0,,,,inf
20,inf,123.0,False,True,2164,0.0,0.9431608133086876,0.2255083179297597,0.0,0.0,True,False,False,inf,123.0,0.0,inf,inf,123.0,inf,inf,inf,inf,inf,,,,,,,inf
21,300.0,93.0,True,True,300,0.0,0.69,1.0,0.0,0.0,True,False,False,866.0,93.0,0.0,inf,inf,93.0,0.0,inf,866.0,866.0,866.0,-566.0,-566.0,-566.0,,,,inf
22,341.0,100.0,True,True,341,0.0,0.7067448680351907,0.9589442815249267,0.0,0.0,True,False,False,665.0,100.0,0.0,inf,inf,100.0,inf,inf,665.0,665.0,665.0,-324.0,-324.0,-324.0,,,,inf
23,429.0,83.0,True,True,429,0.0,0.8065268065268065,0.7668997668997669,0.0,0.0,True,False,False,inf,83.0,0.0,inf,inf,83.0,inf,inf,inf,inf,inf,,,,,,,inf
24,350.0,100.0,True,True,350,0.0,0.7142857142857143,1.0,0.0,0.0,True,False,False,677.0,100.0,0.0,677.0,inf,100.0,0.0,inf,679.0,692.0,692.0,-329.0,-342.0,-342.0,,,,692.0
25,291.0,130.0,True,True,291,0.0,0.5532646048109966,1.0,0.0,0.0,True,False,False,645.0,130.0,0.0,645.0,inf,130.0,0.0,inf,645.0,645.0,659.0,-354.0,-354.0,-368.0,,,,767.0
26,288.0,87.0,True,True,288,0.0,0.6979166666666666,1.0,0.0,0.0,True,False,False,inf,87.0,0.0,inf,inf,87.0,0.0,inf,inf,inf,inf,,,,,,,inf
27,556.0,117.0,True,True,556,0.0,0.789568345323741,1.0,0.0,0.0,True,False,False,663.0,117.0,0.0,663.0,inf,117.0,0.0,inf,663.0,663.0,663.0,-107.0,-107.0,-107.0,,,,663.0
28,299.0,113.0,True,True,299,0.0,0.6220735785953178,1.0,0.0,0.0,True,False,False,inf,113.0,0.0,inf,inf,113.0,0.0,inf,inf,inf,inf,,,,,,,inf
29,339.0,114.0,True,True,339,0.0,0.6637168141592921,1.0,0.0,0.0,True,False,False,750.0,114.0,0.0,inf,inf,114.0,0.0,inf,750.0,750.0,750.0,-411.0,-411.0,-411.0,,,,inf
30,431.0,115.0,True,True,431,0.0,0.7331786542923434,0.7819025522041764,0.0,0.0,True,False,False,898.0,115.0,0.0,inf,inf,115.0,inf,inf,898.0,898.0,898.0,-467.0,-467.0,-467.0,,,,inf
31,402.0,103.0,True,True,402,0.0,0.7437810945273632,1.0,0.0,0.0,True,False,False,651.0,103.0,0.0,inf,inf,103.0,0.0,inf,651.0,651.0,651.0,-249.0,-249.0,-249.0,,,,inf
32,395.0,101.0,True,True,395,0.0,0.7443037974683544,1.0,0.0,0.0,True,False,False,536.0,101.0,0.0,536.0,inf,101.0,0.0,inf,536.0,536.0,536.0,-141.0,-141.0,-141.0,,,,536.0
33,414.0,96.0,True,True,414,0.0,0.7681159420289855,0.6111111111111112,0.0,0.0,True,False,False,inf,96.0,0.0,inf,inf,96.0,inf,inf,inf,inf,inf,,,,,,,inf
34,352.0,108.0,True,True,352,0.0,0.6931818181818182,1.0,0.0,0.0,True,False,False,671.0,108.0,0.0,inf,inf,108.0,0.0,inf,671.0,671.0,671.0,-319.0,-319.0,-319.0,,,,inf
35,544.0,117.0,True,True,544,0.0,0.7849264705882353,1.0,0.0,0.0,True,False,False,707.0,117.0,0.0,707.0,inf,117.0,0.0,inf,707.0,707.0,707.0,-163.0,-163.0,-163.0,,,,707.0
36,238.0,97.0,True,True,238,0.0,0.592436974789916,1.0,0.0,0.0,True,False,False,inf,97.0,0.0,inf,inf,97.0,0.0,inf,inf,inf,inf,,,,,,,inf
37,497.0,112.0,True,True,497,0.0,0.7746478873239436,0.7183098591549296,0.0,0.0,True,False,False,inf,112.0,0.0,inf,inf,112.0,inf,inf,inf,inf,inf,,,,,,,inf
38,378.0,111.0,True,True,378,0.0,0.7063492063492064,1.0,0.0,0.0,True,False,False,698.0,111.0,0.0,698.0,inf,111.0,0.0,inf,698.0,698.0,698.0,-320.0,-320.0,-320.0,,,,698.0
39,365.0,98.0,True,True,365,0.0,0.7315068493150685,0.9013698630136986,0.0,0.0,True,False,False,953.0,98.0,0.0,inf,inf,98.0,363.0,inf,953.0,953.0,953.0,-588.0,-588.0,-588.0,,,,inf
40,373.0,127.0,True,True,373,0.0,0.6595174262734584,1.0,0.0,0.0,True,False,False,678.0,127.0,0.0,678.0,inf,127.0,0.0,inf,678.0,695.0,695.0,-305.0,-322.0,-322.0,,,,695.0
41,331.0,103.0,True,True,331,0.0,0.6888217522658611,1.0,0.0,0.0,True,False,False,inf,103.0,0.0,inf,inf,103.0,0.0,inf,inf,inf,inf,,,,,,,inf
42,345.0,83.0,True,True,345,0.0,0.7594202898550725,0.855072463768116,0.0,0.0,True,False,False,627.0,83.0,0.0,inf,inf,83.0,inf,inf,627.0,627.0,627.0,-282.0,-282.0,-282.0,,,,inf
43,386.0,132.0,True,True,386,0.0,0.6580310880829016,0.6968911917098446,0.0,0.0,True,False,False,inf,132.0,0.0,inf,inf,132.0,385.0,inf,inf,inf,inf,,,,,,,inf
44,349.0,111.0,True,True,349,0.0,0.6819484240687679,1.0,0.0,0.0,True,False,False,678.0,111.0,0.0,inf,inf,111.0,0.0,inf,678.0,731.0,731.0,-329.0,-382.0,-382.0,,,,inf
45,446.0,108.0,True,True,446,0.0,0.757847533632287,1.0,0.0,0.0,True,False,False,747.0,108.0,0.0,747.0,inf,108.0,0.0,inf,751.0,751.0,769.0,-305.0,-305.0,-323.0,,,,inf
46,341.0,111.0,True,True,341,0.0,0.6744868035190615,1.0,0.0,0.0,True,False,False,662.0,111.0,0.0,662.0,inf,111.0,0.0,inf,662.0,662.0,662.0,-321.0,-321.0,-321.0,,,,662.0
47,317.0,94.0,True,True,317,0.0,0.7034700315457413,1.0,0.0,0.0,True,False,False,708.0,94.0,0.0,708.0,inf,94.0,0.0,inf,708.0,708.0,708.0,-391.0,-391.0,-391.0,,,,743.0
48,476.0,104.0,True,True,476,0.0,0.7815126050420168,1.0,0.0,0.0,True,False,False,604.0,104.0,0.0,604.0,inf,104.0,0.0,inf,604.0,604.0,604.0,-128.0,-128.0,-128.0,,,,646.0
49,371.0,102.0,True,True,371,0.0,0.7250673854447439,1.0,0.0,0.0,True,False,False,650.0,102.0,0.0,inf,inf,102.0,0.0,inf,650.0,650.0,671.0,-279.0,-279.0,-300.0,,,,inf
50,362.0,117.0,True,True,362,0.0,0.6767955801104972,1.0,0.0,0.0,True,False,False,807.0,117.0,0.0,inf,inf,117.0,0.0,inf,807.0,807.0,807.0,-445.0,-445.0,-445.0,,,,inf
