run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
23,inf,67.0,False,True,2164,0.9477818853974121,0.9690388170055453,1.0,0.9477818853974121,1.0770891327268968e-05,True,True,True,99.0,67.0,0.0,99.0,118.0,67.0,0.0,118.0,118.0,118.0,118.0,,,,,,,118.0
24,inf,79.0,False,True,2164,0.9417744916820703,0.9634935304990758,1.0,0.9417744916820703,1.0775263703148959e-05,True,True,True,125.0,79.0,0.0,125.0,129.0,79.0,0.0,129.0,129.0,129.0,129.0,,,,,,,129.0
25,inf,75.0,False,True,2164,0.9376155268022182,0.9653419593345656,1.0,0.9376155268022182,1.0700682481995496e-05,True,True,True,135.0,75.0,0.0,135.0,135.0,75.0,0.0,135.0,135.0,135.0,135.0,,,,,,,135.0
26,inf,81.0,False,True,2164,0.9468576709796673,0.9625693160813309,1.0,0.9468576709796673,1.0398770726617445e-05,True,True,True,115.0,81.0,0.0,115.0,115.0,81.0,0.0,115.0,115.0,115.0,115.0,,,,,,,115.0
27,inf,68.0,False,True,2164,0.949630314232902,0.9685767097966729,1.0,0.949630314232902,1.0797869807136893e-05,True,True,True,99.0,68.0,0.0,99.0,157.0,68.0,0.0,157.0,99.0,99.0,99.0,,,,,,,157.0
28,inf,inf,False,False,2164,0.9145101663585952,0.0,1.0,0.0,0.0,False,False,False,176.0,inf,0.0,inf,229.0,inf,0.0,inf,176.0,176.0,176.0,,,,,,,inf
29,inf,82.0,False,True,2164,0.9357670979667283,0.9621072088724584,1.0,0.9357670979667283,1.0722157165225675e-05,True,True,True,123.0,82.0,0.0,123.0,146.0,82.0,0.0,146.0,123.0,146.0,146.0,,,,,,,146.0
30,inf,65.0,False,True,2164,0.9514787430683919,0.9699630314232902,1.0,0.9514787430683919,1.0745772178572372e-05,True,True,True,102.0,65.0,0.0,102.0,117.0,65.0,0.0,117.0,102.0,102.0,117.0,,,,,,,117.0
31,inf,81.0,False,True,2164,0.9450092421441775,0.9625693160813309,1.0,0.9450092421441775,1.075569028542206e-05,True,True,True,116.0,81.0,0.0,116.0,120.0,81.0,0.0,120.0,120.0,120.0,120.0,,,,,,,120.0
32,inf,93.0,False,True,2164,0.9348428835489834,0.9570240295748613,1.0,0.9348428835489834,1.0670347762176853e-05,True,True,True,141.0,93.0,0.0,141.0,141.0,93.0,0.0,141.0,141.0,141.0,141.0,,,,,,,141.0
33,inf,80.0,False,True,2164,0.94362292051756,0.9630314232902033,1.0,0.94362292051756,1.0776983063422384e-05,True,True,True,103.0,80.0,0.0,103.0,128.0,80.0,0.0,128.0,103.0,128.0,128.0,,,,,,,128.0
34,inf,70.0,False,True,2164,0.9459334565619224,0.967652495378928,1.0,0.9459334565619224,1.0665294483506357e-05,True,True,True,103.0,70.0,0.0,103.0,121.0,70.0,0.0,121.0,121.0,121.0,121.0,,,,,,,121.0
35,inf,82.0,False,True,2164,0.9366913123844732,0.9621072088724584,1.0,0.9366913123844732,1.0630529403649667e-05,True,True,True,126.0,82.0,0.0,126.0,148.0,82.0,0.0,148.0,126.0,126.0,148.0,,,,,,,148.0
36,inf,80.0,False,True,2164,0.9371534195933456,0.9630314232902033,1.0,0.9371534195933456,1.071317901278873e-05,True,True,True,103.0,80.0,0.0,103.0,187.0,80.0,0.0,187.0,105.0,115.0,187.0,,,,,,,187.0
37,inf,77.0,False,True,2164,0.9459334565619224,0.9644177449168208,1.0,0.9459334565619224,1.0682448154720816e-05,True,True,True,111.0,77.0,0.0,111.0,159.0,77.0,0.0,159.0,111.0,120.0,133.0,,,,,,,159.0
38,inf,inf,False,False,2164,0.911275415896488,0.0,0.14463955637707948,0.0,0.0,False,False,False,192.0,inf,0.0,inf,192.0,inf,inf,inf,192.0,192.0,192.0,,,,,,,inf
39,inf,79.0,False,True,2164,0.9468576709796673,0.9634935304990758,1.0,0.9468576709796673,1.0801504319163969e-05,True,True,True,113.0,79.0,0.0,113.0,120.0,79.0,0.0,120.0,113.0,120.0,120.0,,,,,,,120.0
40,inf,inf,False,False,2164,0.9320702402957486,0.0,1.0,0.0,0.0,False,False,False,111.0,inf,0.0,inf,149.0,inf,0.0,inf,149.0,149.0,149.0,,,,,,,inf
41,inf,77.0,False,True,2164,0.9505545286506469,0.9644177449168208,1.0,0.9505545286506469,1.0677681002124756e-05,True,True,True,102.0,77.0,0.0,102.0,109.0,77.0,0.0,109.0,109.0,109.0,109.0,,,,,,,109.0
42,inf,79.0,False,True,2164,0.9473197781885397,0.9634935304990758,1.0,0.9473197781885397,1.0679502145937362e-05,True,True,True,112.0,79.0,0.0,112.0,123.0,79.0,0.0,123.0,112.0,123.0,123.0,,,,,,,123.0
43,inf,inf,False,False,2164,0.9297597042513863,0.0,1.0,0.0,0.0,False,False,False,139.0,inf,0.0,inf,167.0,inf,0.0,inf,139.0,139.0,167.0,,,,,,,inf
44,inf,81.0,False,True,2164,0.9505545286506469,0.9625693160813309,1.0,0.9505545286506469,1.0786507958616602e-05,True,True,True,106.0,81.0,0.0,106.0,109.0,81.0,0.0,109.0,109.0,109.0,109.0,,,,,,,109.0
45,inf,inf,False,False,2164,0.9477818853974121,0.0,0.15804066543438078,0.0,0.0,False,False,False,108.0,inf,0.0,inf,136.0,inf,inf,inf,108.0,108.0,136.0,,,,,,,inf
46,inf,73.0,False,True,2164,0.9519408502772643,0.9662661737523105,1.0,0.9519408502772643,1.0697347069478564e-05,True,True,True,104.0,73.0,0.0,104.0,104.0,73.0,0.0,104.0,104.0,104.0,104.0,,,,,,,104.0
47,inf,66.0,False,True,2164,0.9426987060998152,0.9695009242144177,1.0,0.9426987060998152,1.0740029484472452e-05,True,True,True,109.0,66.0,0.0,109.0,128.0,66.0,0.0,128.0,128.0,128.0,128.0,,,,,,,128.0
48,inf,85.0,False,True,2164,0.94362292051756,0.960720887245841,1.0,0.94362292051756,1.078583854118898e-05,True,True,True,110.0,85.0,0.0,110.0,133.0,85.0,0.0,133.0,112.0,112.0,133.0,,,,,,,133.0
49,inf,99.0,False,True,2164,0.9320702402957486,0.9542513863216266,1.0,0.9320702402957486,1.0525932888719543e-05,True,True,True,147.0,99.0,0.0,147.0,147.0,99.0,0.0,147.0,147.0,147.0,147.0,,,,,,,147.0
50,inf,inf,False,False,2164,0.9256007393715342,0.0,1.0,0.0,0.0,False,False,False,154.0,inf,0.0,inf,202.0,inf,0.0,inf,154.0,154.0,154.0,,,,,,,inf
